Gene Name	Accession-1	Left-End-Position	Right-End-Position	Product	Characterization
EG11070	b2893	3038112	3038822	DSBC-MONOMER	WELL-CHARACTERIZED
EG12133	b2426	2543832	2544623	EG12133-MONOMER	PARTIAL
G7723	b3371	3501268	3502290	G7723-MONOMER	WELL-CHARACTERIZED
G7175	b2268	2381608	2382525	G7175-MONOMER	WELL-CHARACTERIZED
G6977	b1791	1875673	1876854	B1791-MONOMER	WELL-CHARACTERIZED
G7016	b1844	1926120	1926782	G7016-MONOMER	WELL-CHARACTERIZED
EG30049	b3798	3982606	3982692	leuT-tRNA	WELL-CHARACTERIZED
G0-17085	b4810	92485	92658	RNA0-413	WELL-CHARACTERIZED
G0-10528		2170236	2171398	MONOMER0-4249	PARTIAL
G0-17011	b4765	175048	175095	MONOMER0-4478	UNCHARACTERIZED
EG12196	b1001	1064036	1065292	EG12196-MONOMER	UNCHARACTERIZED
EG12040	b2179	2275273	2276298	YEJE-MONOMER	WELL-CHARACTERIZED
EG12450	b2711	2833912	2835045	EG12450-MONOMER	WELL-CHARACTERIZED
EG10936	b0098	108279	110984	SECA	WELL-CHARACTERIZED
EG11395	b3964	4161771	4162130	EG11395-MONOMER	UNCHARACTERIZED
G6689	b1366	1425621	1425980	G6689-MONOMER	UNCHARACTERIZED
EG11330	b2663	2794253	2795653	GABP-MONOMER	WELL-CHARACTERIZED
EG12309	b4403	4640942	4641628	EG12309-MONOMER	PARTIAL
G6736	b1420	1491962	1492129	G6736-MONOMER	PARTIAL
G7070	b1985	2058203	2059846	YEEO-MONOMER	WELL-CHARACTERIZED
G6635	b1267	1324098	1324718	G6635-MONOMER	PARTIAL
EG10197	b2424	2541679	2542512	CYST-MONOMER	WELL-CHARACTERIZED
G7930	b4333	4562743	4563603	G7930-MONOMER	UNCHARACTERIZED
G6596	b1152	1206131	1206922	G6596-MONOMER	
G7826	b4124	4349315	4350034	PHOSPHO-DCUR-MONOMER // DCUR-MONOMER	WELL-CHARACTERIZED
EG11347	b1938	2013229	2014887	FLIF-FLAGELLAR-MS-RING	WELL-CHARACTERIZED
G0-10450	b4529	1441058	1441324	MONOMER0-2672	UNCHARACTERIZED
G6473	b0919	971752	972645	G6473-MONOMER	PARTIAL
G7685	b3240	3386221	3388188	G7685-MONOMER	WELL-CHARACTERIZED
G7397	b2667	2797211	2797510	G7397-MONOMER	PARTIAL
G7453	b2809	2942918	2943145	G7453-MONOMER	UNCHARACTERIZED
EG10564	b1622	1700957	1702129	EG10564-MONOMER	WELL-CHARACTERIZED
G7134	b2102	2182833	2183651	G7134-MONOMER	PARTIAL
EG11598	b0785	819295	819747	EG11598-MONOMER	WELL-CHARACTERIZED
EG10955	b3129	3277002	3277337	EG10955-MONOMER	WELL-CHARACTERIZED
G0-17091	b4816	1227368	1227427	MONOMER0-4544	UNCHARACTERIZED
G7275	b2445	2561625	2561993	G7275-MONOMER	UNCHARACTERIZED
EG12104	b2173	2267829	2268815	EG12104-MONOMER	PARTIAL
EG10016	b3126	3272787	3273557	KDGALDOL-MONOMER	WELL-CHARACTERIZED
EG30088	b4007	4208147	4209688	RRSE-RRNA	WELL-CHARACTERIZED
EG10477	b2722	2846489	2847412	HYCD-MONOMER	WELL-CHARACTERIZED
G7776	b3557	3720680	3721201	G7776-MONOMER	PARTIAL
EG11595	b0781	817044	818033	EG11595-MONOMER	WELL-CHARACTERIZED
EG10568	b1818	1903082	1903882	MANY-MONOMER	WELL-CHARACTERIZED
G7394	b2659	2788985	2789962	G7394-MONOMER	WELL-CHARACTERIZED
EG10373	b0018	16751	16960	EG10373-MONOMER	PARTIAL
G6393	b0752	783882	784823	B0752-MONOMER	WELL-CHARACTERIZED
EG10607	b0634	665201	666313	EG10607-MONOMER	WELL-CHARACTERIZED
G6303	b0547	572466	572921	G6303-MONOMER	WELL-CHARACTERIZED
G7952	b4378	4613481	4614260	G7952-MONOMER	PARTIAL
EG11133	b1708	1792267	1792731	EG11133-MONOMER	UNCHARACTERIZED
EG12875	b0772	805998	807281	EG12875-MONOMER	UNCHARACTERIZED
EG11861	b3897	4088107	4089855	EG11861-MONOMER	PARTIAL
G7325	b2530	2660317	2661531	G7325-MONOMER	WELL-CHARACTERIZED
G6161	b0290	305174	306817	G6161-MONOMER	WELL-CHARACTERIZED
G7271	b2439	2555741	2556400	G7271-MONOMER	PARTIAL
EG11100	b0471	494076	494405	EG11100-MONOMER	WELL-CHARACTERIZED
EG12854	b0742	779598	780389	EG12854-MONOMER	PARTIAL
EG12403	b1218	1272507	1273202	EG12403-MONOMER	WELL-CHARACTERIZED
EG11091	b0239	256527	257771	EG11091-MONOMER	WELL-CHARACTERIZED
EG12023	b2141	2230624	2231022	EG12023-MONOMER	PARTIAL
G7424	b2748	2872509	2872820	G7424-MONOMER	PARTIAL
G6992	b1808	1891325	1893235	G6992-MONOMER	WELL-CHARACTERIZED
EG11626	b0862	901534	902250	ARTQ-MONOMER	PARTIAL
EG11585	b3994	4194204	4196099	THIC-MONOMER	WELL-CHARACTERIZED
G6084	b0017	15869	16177		
G7589	b3051	3192864	3194525	G7589-MONOMER	PARTIAL
G6958	b1771	1854991	1855971	G6958-MONOMER	PARTIAL
G0-17096	b4822	4486043	4486099	MONOMER0-4549	UNCHARACTERIZED
G7748	b3414	3545624	3546199	G7748-MONOMER	WELL-CHARACTERIZED
EG11386	b4486	4574135	4576855	EG11386-MONOMER	
EG11691	b3664	3842455	3843789	EG11691-MONOMER	WELL-CHARACTERIZED
G0-16739	b4745	1530319	1530504	MONOMER0-4422	UNCHARACTERIZED
EG10100	b3731	3915553	3915972	ATPC-MONOMER	WELL-CHARACTERIZED
G6653	b1315	1376832	1377887	G6653-MONOMER	WELL-CHARACTERIZED
EG10492	b0026	22391	25207	ILES-MONOMER	WELL-CHARACTERIZED
G372	b4406	213925	214125	MONOMER0-741	UNCHARACTERIZED
EG11788	b2052	2126225	2127190	FCL-MONOMER	WELL-CHARACTERIZED
EG10153	b0827	865129	866364	EG10153-MONOMER	WELL-CHARACTERIZED
G7583	b3044	3186187	3186552	MONOMER0-4253	PARTIAL
G7467	b2847	2988502	2989311	G7467-MONOMER	PARTIAL
G6945	b1750	1833401	1834111	G6945-MONOMER	PARTIAL
G7312	b2495	2617578	2617937	G7312-MONOMER	PARTIAL
G7207	b2336	2451584	2452336	G7207-MONOMER	PARTIAL
EG11933	b4050	4262840	4263082	EG11933-MONOMER	PARTIAL
G0-10646	b4674	1465165	1465230	MONOMER0-2873	UNCHARACTERIZED
EG11471	b3827	4011076	4011975	EG11471-MONOMER	WELL-CHARACTERIZED
EG10063	b2818	2949242	2950573	N-ACETYLTRANSFER-MONOMER	WELL-CHARACTERIZED
EG12933	b3410	3542728	3542964	EG12933-MONOMER	PARTIAL
G6265	b0489	514856	515773	G6265-MONOMER	PARTIAL
EG12113	b3391	3519465	3520703	EG12113-MONOMER	WELL-CHARACTERIZED
EG10525	b0345	366428	367510	PD00763	WELL-CHARACTERIZED
EG11410	b4234	4457314	4457865	EG11410-MONOMER	PARTIAL
EG10690	b0143	157729	159126	EG10690-MONOMER	WELL-CHARACTERIZED
G7595	b3072	3217556	3219076	G7595-MONOMER	WELL-CHARACTERIZED
G7355	b2611	2747962	2748753	G7355-MONOMER	UNCHARACTERIZED
G6543	b1037	1100851	1101684	G6543-MONOMER	WELL-CHARACTERIZED
EG12251	b3524	3676290	3678350	EG12251-MONOMER	UNCHARACTERIZED
EG11535	b3686	3866469	3866897	EG11535-MONOMER	PARTIAL
G7499	b2880	3020540	3021319	G7499-MONOMER	PARTIAL
G6392	b0749	781577	781652	RNA0-303	WELL-CHARACTERIZED
G6559	b1065	1124118	1125326	B1065-MONOMER	PARTIAL
G0-10643	b4678	2087052	2087114	MONOMER0-2870	UNCHARACTERIZED
G6157	b0286	301884	302573	G6157-MONOMER	WELL-CHARACTERIZED
G7579	b3032	3176006	3176833	G7579-MONOMER	PARTIAL
G0-10644	b4677	1946115	1946180	MONOMER0-2871	UNCHARACTERIZED
EG11539	b0171	191855	192580	UMPKI-MONOMER	WELL-CHARACTERIZED
EG12354	b0191	214833	215255	EG12354-MONOMER	WELL-CHARACTERIZED
EG11753	b1216	1270749	1271849	CHAA-MONOMER	WELL-CHARACTERIZED
G0-8881	b4416	852725	853064	RYBA-RNA	PARTIAL
G7852	b4189	4416441	4416770	G7852-MONOMER	PARTIAL
EG11430	b1128	1187119	1188240	EG11430-MONOMER	WELL-CHARACTERIZED
EG10724	b4093	4315104	4315538	EG10724-MONOMER	WELL-CHARACTERIZED
G7896	b4274	4499599	4499934		
EG11839	b3873	4061165	4062145	EG11839-MONOMER	PARTIAL
EG11390	b3495	3640111	3640545	EG11390-MONOMER	PARTIAL
G6942	b1746	1828256	1829734	SUCCGLUALDDEHYD-MONOMER	WELL-CHARACTERIZED
G7917	b4307	4533239	4533784	G7917-MONOMER	PARTIAL
G6755	b1444	1515578	1517002	G6755-MONOMER	WELL-CHARACTERIZED
G7449	b2791	2923002	2923784	G7449-MONOMER	WELL-CHARACTERIZED
G6906	b1680	1759303	1760523	G6906-MONOMER	WELL-CHARACTERIZED
EG11272	b1715	1799226	1799270	EG11272-MONOMER	PARTIAL
EG10571	b2783	2911091	2911339	EG10571-MONOMER	WELL-CHARACTERIZED
EG11311	b3260	3410280	3411245	EG11311-MONOMER	WELL-CHARACTERIZED
EG11389	b1926	2005713	2006078	EG11389-MONOMER	PARTIAL
G6585	b1141	1200787	1201032	G6585-MONOMER	PARTIAL
EG10885	b2185	2282517	2282801	EG10885-MONOMER	WELL-CHARACTERIZED
EG12267	b3546	3708784	3710475	EG12267-MONOMER	WELL-CHARACTERIZED
EG10567	b1817	1902048	1903019	MANX-MONOMER	WELL-CHARACTERIZED
G6657	b1319	1381947	1382852	G6657-MONOMER	WELL-CHARACTERIZED
EG11327	b0336	354922	356181	CODB-MONOMER	WELL-CHARACTERIZED
EG10122	b3412	3544074	3544844	EG10122-MONOMER	WELL-CHARACTERIZED
EG10602	b1889	1975329	1976255	MOTB-FLAGELLAR-MOTOR-STATOR-PROTEIN	PARTIAL
EG30086	b3756	3941808	3943349	RRSC-RRNA	WELL-CHARACTERIZED
EG11346	b1937	2012700	2013014	EG11346-MONOMER	PARTIAL
G7769	b3505	3652182	3653162	MONOMER0-4241	PARTIAL
EG10114	b3721	3902289	3903701	EG10114-MONOMER	PARTIAL
EG10981	b0728	763014	764180	SUCCCOASYN-BETA	WELL-CHARACTERIZED
G6951	b1756	1838747	1839400	YNJD-MONOMER	PARTIAL
G7721	b3358	3486791	3488893	G7721-MONOMER	PARTIAL
EG10352	b2801	2934235	2935551	FUCP-MONOMER	WELL-CHARACTERIZED
G6860	b1604	1678427	1679371	G6860-MONOMER	UNCHARACTERIZED
EG11299	b3247	3396326	3397795	EG11299-MONOMER	WELL-CHARACTERIZED
G7674	b3220	3367827	3368954	G7674-MONOMER	UNCHARACTERIZED
EG11328	b2525	2656748	2657083	OX-FERREDOXIN // FERREDOXIN-MONOMER	WELL-CHARACTERIZED
EG10921	b1905	1988716	1989213	EG10921-MONOMER	WELL-CHARACTERIZED
EG12211	b3459	3597984	3598367	MONOMER0-4437 // EG12211-MONOMER	WELL-CHARACTERIZED
EG11530	b1805	1888061	1889746	ACYLCOASYN-MONOMER	WELL-CHARACTERIZED
G7503	b4464	3027121	3028488	G7504-MONOMER	WELL-CHARACTERIZED
G6849	b1591	1664506	1665120	G6849-MONOMER	WELL-CHARACTERIZED
G6294	b0538	565972	566532		
EG11312	b3638	3811891	3812559	EG11312-MONOMER	UNCHARACTERIZED
EG10350	b2803	2937468	2938886	FUCULOKIN-MONOMER	WELL-CHARACTERIZED
G7080	b2000	2071539	2074658	G7080-MONOMER	WELL-CHARACTERIZED
EG11978	b2039	2110138	2111019	DTDPGLUCOSEPP-MONOMER	WELL-CHARACTERIZED
G7842	b4162	4391604	4392149	G7842-MONOMER	WELL-CHARACTERIZED
EG11186	b3562	3726924	3727361	EG11186-MONOMER	PARTIAL
EG11826	b0981	1042030	1044210	EG11826-MONOMER	WELL-CHARACTERIZED
EG11989	b2110	2190926	2191645	EG11989-MONOMER	PARTIAL
EG12401	b2517	2643129	2644283	EG12401-MONOMER	WELL-CHARACTERIZED
EG10915	b2609	2745937	2746185	EG10915-MONOMER	WELL-CHARACTERIZED
G7562	b3007	3151977	3152132		
G0-10465	b4550	3438431	3438649	MONOMER0-2687	WELL-CHARACTERIZED
G0-10596	b4605	2344594	2344737	MONOMER0-2824	UNCHARACTERIZED
G6311	b0556	578107	578568	G6311-MONOMER	PARTIAL
EG12287	b3583	3750086	3750781	EG12287-MONOMER	WELL-CHARACTERIZED
G85	b2407	2524045	2524878	XANTHOSINEPHOSPHORY-MONOMER	WELL-CHARACTERIZED
EG11265	b0910	961201	961884	CMPKI-MONOMER	WELL-CHARACTERIZED
EG11342	b1242	1298598	1299245	EG11342-MONOMER	PARTIAL
G7408	b2690	2816937	2817503	G7408-MONOMER	PARTIAL
G7631	b3132	3278914	3280194	G7631-MONOMER	PARTIAL
G0-10468	b4554	3776171	3776380	MONOMER0-2690	UNCHARACTERIZED
EG10802	b1015	1079305	1080813	PUTP-MONOMER	WELL-CHARACTERIZED
EG10907	b3306	3446153	3446545	EG10907-MONOMER	WELL-CHARACTERIZED
EG10469	b0973	1033254	1035047	HYAB-MONOMER	WELL-CHARACTERIZED
EG11533	b1205	1258791	1259069	EG11533-MONOMER	PARTIAL
EG12391	b1705	1789613	1789804	EG12391-MONOMER	PARTIAL
EG10634	b0675	699574	700326	EG10634-MONOMER	WELL-CHARACTERIZED
G0-17021	b4775	1622741	1622845	MONOMER0-4487	UNCHARACTERIZED
G7187	b2293	2411439	2412089	G7187-MONOMER	WELL-CHARACTERIZED
EG11938	b4061	4275471	4277057	EG11938-MONOMER	PARTIAL
EG10241	b0014	12163	14079	EG10241-MONOMER	WELL-CHARACTERIZED
EG12212	b3466	3604979	3605248	EG12212-MONOMER	UNCHARACTERIZED
EG10043	b4214	4436755	4437495	EG10043-MONOMER	WELL-CHARACTERIZED
G0-8884	b4436	2153311	2153454	RYEC-RNA	PARTIAL
EG11512	b0010	9928	10494	EG11512-MONOMER	WELL-CHARACTERIZED
EG10509	b1732	1813867	1816128	HYDROPEROXIDII-MONOMER	WELL-CHARACTERIZED
EG10956	b1272	1329332	1330381	EG10956-MONOMER	PARTIAL
G0-17046	b4800	4486105	4486155	MONOMER0-4514	UNCHARACTERIZED
EG10281	b1187	1234938	1235657	PD01520	PARTIAL
G6552	b1047	1107784	1108941	G6552-MONOMER	WELL-CHARACTERIZED
G7899	b4277	4501260	4501589	G7899-MONOMER	UNCHARACTERIZED
EG10321	b1923	2002110	2003606	EG10321-MONOMER	WELL-CHARACTERIZED
EG12656	b3028	3172530	3173111	EG12656-MONOMER	PARTIAL
EG12627	b3541	3702865	3703848	DPPD-MONOMER	WELL-CHARACTERIZED
G0-16638	b4709	258345	258620	MONOMER0-4346	PARTIAL
EG11545	b1083	1140033	1140986	EG11545-MONOMER	WELL-CHARACTERIZED
G6353	b0646	677415	678842	G6353-MONOMER	UNCHARACTERIZED
G7604	b3085	3235960	3236463	G7604-MONOMER	PARTIAL
G7948	b4366	4604160	4604837	G7948-MONOMER	WELL-CHARACTERIZED
G0-9603	b4420	1269323	1269389	RNA0-161	PARTIAL
EG11496	b0236	253702	254202	EG11496-MONOMER	
G6510	b0989	1050963	1051175	G6510-MONOMER	UNCHARACTERIZED
G6489	b0949	1009964	1011871	UUP-MONOMER	WELL-CHARACTERIZED
EG10124	b3551	3714061	3716394	EG10124-MONOMER	PARTIAL
G6607	b1167	1216748	1216996	G6607-MONOMER	UNCHARACTERIZED
G7506	b2887	3029012	3030931	G7506-MONOMER	PARTIAL
EG12372	b2798	2931055	2931810	EG12372-MONOMER	WELL-CHARACTERIZED
EG12444	b1110	1167599	1168138	EG12444-MONOMER	PARTIAL
EG11564	b0043	44180	45466	EG11564-MONOMER	PARTIAL
G0-10461	b4545	2476094	2476234	MONOMER0-2683	UNCHARACTERIZED
EG10633	b0678	702811	703611	GLUCOSAMINE-6-P-DEAMIN-MONOMER	WELL-CHARACTERIZED
EG11887	b2582	2718735	2719154	OX-THIOREDOXIN2-MONOMER // RED-THIOREDOXIN2-MONOMER	WELL-CHARACTERIZED
EG12229	b3492	3636208	3637410	EG12229-MONOMER	WELL-CHARACTERIZED
EG11820	b1056	1117901	1118476	EG11820-MONOMER	UNCHARACTERIZED
EG10091	b3744	3927155	3928147	ASNSYNA-MONOMER	WELL-CHARACTERIZED
EG10131	b4131	4356470	4358617	LYSDECARBOX-MONOMER	WELL-CHARACTERIZED
EG10840	b3784	3967916	3969019	GLCNACPTRANS-MONOMER	WELL-CHARACTERIZED
EG11376	b3017	3161257	3162669	EG11376-MONOMER	PARTIAL
EG12266	b3539	3700563	3701834	YHJV-MONOMER	PARTIAL
EG10716	b4101	4321244	4321696	EG10716-MONOMER	PARTIAL
EG10671	b0929	985894	986982	EG10671-MONOMER	WELL-CHARACTERIZED
G7777	b3558	3721198	3722049	G7777-MONOMER	UNCHARACTERIZED
EG10933	b0721	755177	755566	SDH-MEMB1	WELL-CHARACTERIZED
G0-16745	b4751	1901573	1901731	MONOMER0-4429	UNCHARACTERIZED
EG11666	b0783	818570	819055	EG11666-MONOMER	WELL-CHARACTERIZED
G6444	b0846	887423	887959	G6444-MONOMER	WELL-CHARACTERIZED
EG30027	b0455	476448	476561	FFS-RNA	WELL-CHARACTERIZED
EG12835	b3269	3420134	3421315	YHDX-MONOMER	PARTIAL
EG11144	b2327	2444751	2445560	EG11144-MONOMER	PARTIAL
EG10181	b0429	447717	448046	CYOD-MONOMER	WELL-CHARACTERIZED
G6289	b0520	549627	550442	G6289-MONOMER	PARTIAL
EG12183	b0433	452070	453545	AMPG-MONOMER	WELL-CHARACTERIZED
G6391	b0748	781369	781444	RNA0-302	WELL-CHARACTERIZED
G6514	b0993	1053434	1056178	TORS-MONOMER	WELL-CHARACTERIZED
G7370	b2635	2770445	2770681	G7370-MONOMER	UNCHARACTERIZED
G6241	b0427	445302	446666	B0427-MONOMER	PARTIAL
EG30057	b0745	780843	780918	lysW-tRNA	WELL-CHARACTERIZED
G6904	b1678	1757721	1758725	G6904-MONOMER	WELL-CHARACTERIZED
G6185	b0320	336778	338325	G6185-MONOMER	PARTIAL
G6581	b1135	1194298	1194951	G6581-MONOMER	WELL-CHARACTERIZED
G6824	b1551	1637954	1638109	G6824-MONOMER	UNCHARACTERIZED
EG10586	b2114	2194300	2196333	METG-MONOMER	WELL-CHARACTERIZED
G0-10647	b4680	2496921	2496992	MONOMER0-2874	UNCHARACTERIZED
G0-16676	b4697	3404495	3404637		
EG10513	b0698	727059	728732	EG10513-MONOMER	WELL-CHARACTERIZED
G6088	b0034	34300	34695	G6088-MONOMER	WELL-CHARACTERIZED
EG11017	b1197	1245679	1247376	TREHALAPERI-MONOMER	WELL-CHARACTERIZED
G6398	b0768	799622	800575	G6398-MONOMER	PARTIAL
EG10261	b0593	624885	626060	ENTC-MONOMER	WELL-CHARACTERIZED
G6671	b1339	1404741	1405649	G6671-MONOMER	PARTIAL
EG11413	b4259	4483837	4484280	EG11413-MONOMER	WELL-CHARACTERIZED
G7584	b3045	3186510	3187415	MONOMER0-4449	UNCHARACTERIZED
EG10541	b3456	3594203	3595480	LIVM-MONOMER	WELL-CHARACTERIZED
G6907	b1681	1760520	1761791	G6907-MONOMER	WELL-CHARACTERIZED
EG11199	b3742	3926012	3926455	EG11199-MONOMER	WELL-CHARACTERIZED
G6962	b1775	1858850	1860229	B1775-MONOMER	PARTIAL
G6758	b1447	1517882	1518331	G6758-MONOMER	PARTIAL
EG10744	b1603	1676371	1677903	PNTA-MONOMER	WELL-CHARACTERIZED
EG10695	b0237	254259	255716	EG10695-MONOMER	WELL-CHARACTERIZED
G7107	b2062	2136104	2137243	G7107-MONOMER	WELL-CHARACTERIZED
EG10268	b0566	586147	586908	PD00969	PARTIAL
G6490	b0950	1012001	1013254	G6490-MONOMER	PARTIAL
EG11728	b3718	3898671	3899393	EG11728-MONOMER	PARTIAL
EG11492	b4051	4263248	4264231	QOR-MONOMER	PARTIAL
EG10837	b3778	3960677	3962698	EG10837-MONOMER	WELL-CHARACTERIZED
EG10662	b1633	1711523	1712158	EG10662-MONOMER	WELL-CHARACTERIZED
G6113	b0229	248358	250070	G6113-MONOMER	
G6690	b1367	1426055	1426288		
G0-9562	b4411	4376553	4376699	MONOMER0-1563	PARTIAL
EG10096	b0928	984519	985709	ASPAMINOTRANS-MONOMER	WELL-CHARACTERIZED
EG10730	b4399	4636696	4638120	CREC-MONOMER	WELL-CHARACTERIZED
EG10310	b4316	4544304	4545029	EG10310-MONOMER	WELL-CHARACTERIZED
G0-8861		458728	458784	SRAA-RNA	UNCHARACTERIZED
EG12385	b2216	2313488	2316160	MONOMER0-4189 // EG12385-MONOMER	WELL-CHARACTERIZED
EG11851	b3886	4076146	4077018	EG11851-MONOMER	UNCHARACTERIZED
EG11948	b4074	4291512	4293170	EG11948-MONOMER	PARTIAL
EG10788	b2415	2533764	2534021	PTSH-PHOSPHORYLATED // PTSH-MONOMER	WELL-CHARACTERIZED
EG10645	b1466	1536614	1537309	NARW-MONOMER	PARTIAL
G6953	b1758	1840783	1841403	G6953-MONOMER	UNCHARACTERIZED
G6598	b1155	1208132	1208545	G6598-MONOMER	PARTIAL
G0-17082	b4807	4242531	4242633	RNA0-410	WELL-CHARACTERIZED
EG11372	b2559	2697354	2697857	EG11372-MONOMER	WELL-CHARACTERIZED
EG11352	b3627	3802039	3803058	EG11352-MONOMER	WELL-CHARACTERIZED
EG11919	b4020	4227731	4229362	EG11919-MONOMER	WELL-CHARACTERIZED
EG10404	b3213	3359198	3360616	GLUSYNSMALL-MONOMER	WELL-CHARACTERIZED
G7633	b3134	3280701	3281102	G7633-MONOMER	
G6315	b0561	581534	582097	G6315-MONOMER	PARTIAL
G7921	b4311	4538785	4539501	G7921-MONOMER	WELL-CHARACTERIZED
G7322	b2519	2645013	2647325	G7322-MONOMER	WELL-CHARACTERIZED
EG11442	b2905	3049573	3050667	GCVT-MONOMER	WELL-CHARACTERIZED
EG30039	b1911	1992042	1992117	glyW-tRNA	WELL-CHARACTERIZED
EG30095	b2695	2818553	2818645	serV-tRNA	WELL-CHARACTERIZED
EG12442	b4461	2748774	2750060	G7356-MONOMER	UNCHARACTERIZED
EG11067	b4258	4480982	4483837	VALS-MONOMER	WELL-CHARACTERIZED
EG11183	b3388	3516020	3517306	EG11183-MONOMER	WELL-CHARACTERIZED
G6525	b4490	1081356	1082185	MONOMER0-4386	
G7835	b4145	4373365	4374234	G7835-MONOMER	UNCHARACTERIZED
EG10030	b1623	1702233	1703234	ADENODEAMIN-MONOMER	WELL-CHARACTERIZED
G6283	b0514	541888	543033	GLY3KIN-MONOMER	WELL-CHARACTERIZED
EG10180	b0430	448046	448660	CYOC-MONOMER	WELL-CHARACTERIZED
EG10277	b1091	1148759	1149712	FABH-MONOMER	WELL-CHARACTERIZED
EG30051	b4368	4606079	4606165	leuV-tRNA	WELL-CHARACTERIZED
EG10820	b1951	2023968	2024591	PD02233	PARTIAL
G7609	b3095	3247773	3248435	G7609-MONOMER	PARTIAL
EG11303	b1576	1649794	1649985	EG11303-MONOMER	PARTIAL
EG10237	b4361	4600238	4600975	EG10237-MONOMER	WELL-CHARACTERIZED
G7336	b2542	2672047	2673249	HCAD-MONOMER	WELL-CHARACTERIZED
G436	b3224	3371084	3372574	NANT-MONOMER	WELL-CHARACTERIZED
EG12769	b3138	3284170	3284646	AGAB-MONOMER	WELL-CHARACTERIZED
G6603	b1163	1214264	1215475	G6603-MONOMER	WELL-CHARACTERIZED
EG11048	b3450	3588110	3589180	UGPC-MONOMER	WELL-CHARACTERIZED
G7226	b2357	2472387	2472881	G7226-MONOMER	UNCHARACTERIZED
EG10910	b3297	3441709	3442098	EG10910-MONOMER	WELL-CHARACTERIZED
EG11094	b0398	415750	416952	EG11094-MONOMER	WELL-CHARACTERIZED
G6982	b1796	1879403	1879585	G6982-MONOMER	UNCHARACTERIZED
G0-16719	b4692	1204170	1204403	G0-16719-MONOMER	
G0-10682	b4631	317439	317567		
G0-17031	b4785	3109317	3109400	MONOMER0-4497	UNCHARACTERIZED
EG11932	b4049	4261669	4262706	EG11932-MONOMER	WELL-CHARACTERIZED
EG12165	b0922	974319	975641	EG12165-MONOMER	WELL-CHARACTERIZED
G6590	b1146	1203024	1203224	G6590-MONOMER	PARTIAL
EG12794	b3180	3327790	3328083	EG12794-MONOMER	WELL-CHARACTERIZED
EG12203	b1557	1641339	1641554	EG12203-MONOMER	WELL-CHARACTERIZED
EG11097	b0410	430605	430952	EG11097-MONOMER	UNCHARACTERIZED
G6302	b0546	571454	572251	G6302-MONOMER	PARTIAL
G7274	b2444	2561368	2561613	G7274-MONOMER	UNCHARACTERIZED
EG11870	b3910	4102822	4103496	EG11870-MONOMER	WELL-CHARACTERIZED
EG11969	b3292	3438705	3439130	EG11969-MONOMER	WELL-CHARACTERIZED
EG12364	b4271	4496750	4497940	EG12364-MONOMER	
EG11602	b3053	3196801	3199641	GLNE-MONOMER	WELL-CHARACTERIZED
G6336	b0609	643407	643868		
G6446	b0848	890089	890466	G6446-MONOMER	UNCHARACTERIZED
G7335	b2541	2671225	2672037	PHENPRODIOLDEHYDROG-MONOMER	WELL-CHARACTERIZED
G7307	b2490	2611457	2611870	G7307-MONOMER	PARTIAL
G7248	b2385	2505547	2506632	G7248-MONOMER	WELL-CHARACTERIZED
EG12038	b2178	2274179	2275273	YEJB-MONOMER	WELL-CHARACTERIZED
G6881	b1641	1719876	1720343	G6881-MONOMER	UNCHARACTERIZED
G7331	b2537	2668006	2668896	G7331-MONOMER	WELL-CHARACTERIZED
EG10387	b3869	4055290	4056339	PROTEIN-NRII	WELL-CHARACTERIZED
G6891	b1651	1727837	1728244	GLYOXI-MONOMER	WELL-CHARACTERIZED
EG10319	b1891	1977266	1977844	MONOMER0-2488	WELL-CHARACTERIZED
EG12201	b2671	2799650	2799994	EG12201-MONOMER	UNCHARACTERIZED
G0-10467	b4553	3725413	3725712	MONOMER0-2689	UNCHARACTERIZED
EG10699	b3916	4107552	4108514	6PFK-1-MONOMER	WELL-CHARACTERIZED
EG10228	b1569	1647620	1647850	EG10228-MONOMER	PARTIAL
G0-10586	b4590	720583	720840		
EG12878	b2910	3055612	3055941	EG12878-MONOMER	WELL-CHARACTERIZED
EG10382	b3729	3911839	3913668	L-GLN-FRUCT-6-P-AMINOTRANS-MONOMER	WELL-CHARACTERIZED
G0-16656	b4641	2068261	2068419		
EG12275	b3567	3732201	3733742	XYLG-MONOMER	WELL-CHARACTERIZED
EG11511	b0009	9306	9893	EG11511-MONOMER	WELL-CHARACTERIZED
EG12121	b1235	1290242	1291255	RSSB-P // EG12121-MONOMER	WELL-CHARACTERIZED
EG11336	b2945	3090347	3091054	EG11336-MONOMER	WELL-CHARACTERIZED
G7901	b4280	4505287	4506405	G7901-MONOMER	WELL-CHARACTERIZED
G6136	b0261	276715	277647	MMUM-MONOMER	WELL-CHARACTERIZED
G6970	b1784	1868955	1870238	G6970-MONOMER	PARTIAL
G0-10540		3583483	3584180	MONOMER0-4230	PARTIAL
G6097	b0189	213678	213932	G6097-MONOMER	PARTIAL
EG11640	b1534	1621332	1622519	YDEF-MONOMER	WELL-CHARACTERIZED
G7379	b2644	2776386	2776868	G7379-MONOMER	PARTIAL
EG11392	b1186	1233176	1234717	NHAB-MONOMER	WELL-CHARACTERIZED
G6342	b0616	649582	650490	CITRYLY-MONOMER	WELL-CHARACTERIZED
G7830	b4128	4352584	4352880	G7830-MONOMER	PARTIAL
