Gene Name	Accession-1	Left-End-Position	Right-End-Position	Product	Characterization
yhdP	b4472	3392458	3396258	phospholipid transport factor YhdP	PARTIAL
ymfN	b1149	1204170	1205537	e14 prophage; chimeric replication protein/phage terminase YmfN	PARTIAL
astB	b1745	1826916	1828259	<i>N</i>-succinylarginine dihydrolase	WELL-CHARACTERIZED
dcuD	b3227	3374869	3376236	putative transporter DcuD	PARTIAL
ubiA	b4040	4253016	4253888	4-hydroxybenzoate octaprenyltransferase	WELL-CHARACTERIZED
ybhK	b0780	815739	816647	putative transferase YbhK	PARTIAL
dxr	b0173	193521	194717	1-deoxy-D-xylulose 5-phosphate reductoisomerase	WELL-CHARACTERIZED
talA	b2464	2578666	2579616	transaldolase A	PARTIAL
pxpA	b0713	745165	745899	5-oxoprolinase component A	PARTIAL
flhE	b1878	1962580	1962972	flagellar protein FlhE	PARTIAL
C0465		1972739	1972816		
yaiY	b0379	399025	399333	DUF2755 domain-containing inner membrane protein YaiY	PARTIAL
metF	b3941	4132616	4133506	5,10-methylenetetrahydrofolate reductase	WELL-CHARACTERIZED
narK	b1223	1277957	1279348	nitrate:nitrite antiporter NarK	WELL-CHARACTERIZED
yneG	b1523	1611966	1612325	DUF4186 domain-containing protein YneG	UNCHARACTERIZED
iclR	b4018	4222804	4223628	DNA-binding transcriptional repressor IclR	WELL-CHARACTERIZED
ynfE	b1587	1658069	1660495	putative selenate reductase YnfE	PARTIAL
yjhE	b4282	4506861	4507109	KpLE2 phage-like element; putative membrane protein (pseudogene)	
gatY	b2096	2176350	2177204	tagatose-1,6-bisphosphate aldolase 2	WELL-CHARACTERIZED
thiD	b2103	2183716	2184516	bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	WELL-CHARACTERIZED
mcrB	b4346	4577958	4579337	mcrB-S // Type IV methyl-directed restriction enzyme EcoKMcrB subunit	WELL-CHARACTERIZED
yfbR	b2291	2408862	2409461	dCMP phosphohydrolase	WELL-CHARACTERIZED
kbp	b2665	2796337	2796786	K<sup>+</sup> binding protein	WELL-CHARACTERIZED
argH	b3960	4156850	4158223	argininosuccinate lyase	WELL-CHARACTERIZED
pdeK	b3529	3683630	3685618	c-di-GMP phosphodiesterase PdeK	PARTIAL
recN	b2616	2751795	2753456	DNA repair protein RecN	PARTIAL
glvB	b3682	3861987	3862472	putative PTS enzyme II component GlvB	PARTIAL
pgk	b2926	3071459	3072622	phosphoglycerate kinase	WELL-CHARACTERIZED
glrK	b2556	2689671	2691098	GlrK-<i>N</i>-phospho-L-histidine // histidine kinase GlrK	WELL-CHARACTERIZED
dicA	b1570	1647934	1648341	DNA-binding transcriptional dual regulator DicA	WELL-CHARACTERIZED
cueO	b0123	137083	138633	multicopper oxidase CueO	WELL-CHARACTERIZED
yehD	b2111	2191680	2192222	putative fimbrial protein YehD	PARTIAL
rph	b3643	3815863	3816549	truncated RNase PH	WELL-CHARACTERIZED
folX	b2303	2421325	2421687	dihydroneopterin triphosphate 2'-epimerase	WELL-CHARACTERIZED
rflP	b1707	1791307	1792020	anti-FlhDC factor RflP	WELL-CHARACTERIZED
yhhJ	b3485	3625679	3626803	ABC transporter family protein YhhJ	PARTIAL
yjiM	b4335	4564699	4565850	putative dehydratase subunit	PARTIAL
alaV	b0203	225500	225575	tRNA-Ala(UGC)	WELL-CHARACTERIZED
rplT	b1716	1799393	1799749	50S ribosomal subunit protein L20	WELL-CHARACTERIZED
yeaD	b1780	1863850	1864734	putative aldose 1-epimerase YeaD	PARTIAL
cyaR	b4438	2167114	2167200	small regulatory RNA CyaR	WELL-CHARACTERIZED
amiD	b0867	904913	905743	<i>N</i>-acetylmuramoyl-L-alanine amidase D	WELL-CHARACTERIZED
psuG	b2165	2257429	2258367	pseudouridine-5'-phosphate glycosidase	PARTIAL
ybiO	b0808	843255	845480	moderate conductance mechanosensitive channel YbiO	WELL-CHARACTERIZED
ptsA	b3947	4139720	4142221	putative PTS multiphosphoryl transfer protein PtsA	PARTIAL
yeiS	b2145	2233600	2233839	DUF2542 domain-containing protein YeiS	UNCHARACTERIZED
clsB	b0789	822498	823739	cardiolipin synthase B	WELL-CHARACTERIZED
rdgB	b2954	3096681	3097274	dITP/XTP pyrophosphatase	WELL-CHARACTERIZED
yhbW	b3160	3303448	3304455	putative luciferase-like monooxygenase YhbW	PARTIAL
yzgL	b3427	3563724	3564005	putative uncharacterized protein YzgL	UNCHARACTERIZED
nohD	b0560	580834	581379	DLP12 prophage; putative DNA-packaging protein NohD	PARTIAL
rplE	b3308	3446899	3447438	50S ribosomal subunit protein L5	WELL-CHARACTERIZED
hypF	b2712	2835173	2837425	carbamoyl--[HypE] ligase	WELL-CHARACTERIZED
cpxA	b3911	4103602	4104975	sensor histidine kinase CpxA	WELL-CHARACTERIZED
hisL	b2018	2089996	2090046	<i>his</i> operon leader peptide	PARTIAL
rpmJ	b3299	3442618	3442734	50S ribosomal subunit protein L36	WELL-CHARACTERIZED
ychN	b1219	1273246	1273599	DsrE/F sulfur relay family protein YchN	UNCHARACTERIZED
pdeR	b1285	1344757	1346742	cyclic di-GMP phosphodiesterase PdeR	WELL-CHARACTERIZED
gfcE	b0983	1044664	1045803	putative exopolysaccharide export lipoprotein GfcE	PARTIAL
hisM	b2307	2424517	2425233	lysine/arginine/ornithine ABC transporter / histidine ABC transporter, membrane subunit HisM	WELL-CHARACTERIZED
eutS	b2462	2575470	2575805	putative ethanolamine catabolic microcompartment shell protein EutS	PARTIAL
lpxB	b0182	203348	204496	lipid A disaccharide synthase	WELL-CHARACTERIZED
recQ	b3822	4005864	4007693	ATP-dependent DNA helicase RecQ	WELL-CHARACTERIZED
sokB	b4429	1492119	1492175	putative small regulatory RNA antitoxin SokB	PARTIAL
gadE	b3512	3658366	3658893	DNA-binding transcriptional activator GadE	WELL-CHARACTERIZED
sfmH	b0533	562336	563319	putative fimbrial adhesin protein SfmH	PARTIAL
yfiM	b2586	2724128	2724451	DUF2279 domain-containing protein YfiM	UNCHARACTERIZED
metE	b3829	4013053	4015314	cobalamin-independent homocysteine transmethylase	WELL-CHARACTERIZED
yafF	b4503	239190	239378	putative uncharacterized protein YafF	
yehY	b2130	2217400	2218557	glycine betaine ABC transporter membrane subunit YehY	WELL-CHARACTERIZED
cobT	b1991	2063388	2064467	nicotinate-nucleotide&mdash;dimethylbenzimidazole phosphoribosyltransferase	WELL-CHARACTERIZED
rpsU	b3065	3210781	3210996	30S ribosomal subunit protein S21	WELL-CHARACTERIZED
rpsE	b3303	3444726	3445229	30S ribosomal subunit protein S5	WELL-CHARACTERIZED
ybjC	b0850	890913	891200	DUF1418 domain-containing protein YbjC	UNCHARACTERIZED
yrhD	b4612	3584404	3584559	uncharacterized protein YrhD	UNCHARACTERIZED
gshA	b2688	2814883	2816439	glutamate&mdash;cysteine ligase	WELL-CHARACTERIZED
ptrB	b1845	1926779	1928839	oligopeptidase B	PARTIAL
gpp	b3779	3962745	3964229	guanosine-5'-triphosphate,3'-diphosphate phosphatase	WELL-CHARACTERIZED
lptM	b4558	3994522	3994725	LptD oxidative maturation-associated lipoprotein	PARTIAL
oppA	b1243	1301182	1302813	oligopeptide ABC transporter periplasmic binding protein	WELL-CHARACTERIZED
rluB	b1269	1326852	1327727	23S rRNA pseudouridine<sup>2605</sup> synthase	WELL-CHARACTERIZED
bipP	b3527	3680444	3681940	proteolysis regulator BipP	PARTIAL
pyrG	b2780	2908029	2909666	CTP synthetase	WELL-CHARACTERIZED
ypeC	b2390	2511001	2511327	DUF2502 domain-containing protein YpeC	UNCHARACTERIZED
crl	b0240			RNA polymerase holoenzyme assembly factor Crl	
yciX	b4523	1335291	1335458	uncharacterized protein YciX	UNCHARACTERIZED
sfsB	b3188	3334909	3335187	putative transcriptional regulator SfsB	PARTIAL
yagM	b0279	293945	294799	CP4-6 prophage; protein YagM	UNCHARACTERIZED
dgcF	b1522	1610907	1611854	putative diguanylate cyclase DgcF	PARTIAL
gspD	b3325	3456377	3458329	type II secretion system secretin GspD<sub>&alpha;</sub>	WELL-CHARACTERIZED
entF	b0586	614157	618038	seryl-[EntF peptidyl-carrier protein] // <i>holo</i> [EntF peptidyl-carrier protein] // apo-serine activating enzyme	WELL-CHARACTERIZED
glnD	b0167	185978	188650	protein-PII uridylyltransferase/uridylyl-removing enzyme	WELL-CHARACTERIZED
deoB	b4383	4619603	4620826	phosphopentomutase	WELL-CHARACTERIZED
yehP	b2121	2207967	2209103	VWA domain-containing protein YehP	PARTIAL
envC	b3613	3786838	3788097	murein hydrolase activator EnvC	WELL-CHARACTERIZED
agaD	b3140	3285478	3286269	galactosamine-specific PTS enzyme IID component	WELL-CHARACTERIZED
hscA	b2526	2657085	2658935	[Fe-S] cluster biosynthesis chaperone HscA	WELL-CHARACTERIZED
cho	b1741	1823515	1824402	excinuclease Cho	WELL-CHARACTERIZED
dkgB	b0207	229167	229970	methylglyoxal reductase DkgB	WELL-CHARACTERIZED
murQ	b2428	2545773	2546669	<i>N</i>-acetylmuramic acid 6-phosphate etherase	WELL-CHARACTERIZED
ygjR	b3087	3237311	3238297	putative oxidoreductase YgjR	PARTIAL
purM	b2499	2621197	2622234	phosphoribosylformylglycinamide cyclo-ligase	WELL-CHARACTERIZED
lldP	b3603	3777399	3779054	lactate/glycolate:H<sup>+</sup> symporter LldP	WELL-CHARACTERIZED
recE	b1350	1414786	1417386	Rac prophage; exonuclease VIII, ds DNA exonuclease, 5' --> 3' specific	PARTIAL
tdcE	b3114	3260124	3262418	activated 2-oxobutanoate formate-lyase / pyruvate formate-lyase 4 // 2-oxobutanoate formate-lyase/pyruvate formate-lyase 4	WELL-CHARACTERIZED
xdhC	b2868	3003489	3003968	putative xanthine dehydrogenase [Fe-S]-binding subunit XdhC	WELL-CHARACTERIZED
yghA	b3003	3149662	3150546	NADP<sup>+</sup>-dependent aldehyde reductase	PARTIAL
yacL	b0119	134388	134750	PF06062 family protein YacL	UNCHARACTERIZED
cysG	b3368	3497828	3499201	siroheme synthase	WELL-CHARACTERIZED
ythA	b4655	4506448	4506573	KpLE2 phage-like element; uncharacterized protein YthA	UNCHARACTERIZED
cysE	b3607	3781741	3782562	serine acetyltransferase	WELL-CHARACTERIZED
gmk	b3648	3821428	3822051	guanylate kinase	WELL-CHARACTERIZED
ribD	b0414	433455	434558	fused diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase	WELL-CHARACTERIZED
proV	b2677	2804815	2806017	glycine betaine ABC transporter ATP binding subunit ProV	WELL-CHARACTERIZED
mdtN	b4082	4303078	4304109	putative multidrug efflux pump membrane fusion protein	WELL-CHARACTERIZED
tmaR	b2007	2079032	2079361	pole-localizer protein	PARTIAL
frdB	b4153	4379783	4380517	fumarate reductase [Fe-S] protein	WELL-CHARACTERIZED
decR	b0447	468383	468841	DNA-binding transcriptional activator DecR	PARTIAL
msrP	b1971	2039478	2040482	protein-L-methionine sulfoxide reductase catalytic subunit MsrP	WELL-CHARACTERIZED
gcvP	b2903	3046168	3049041	glycine decarboxylase	WELL-CHARACTERIZED
yggM	b2956	3098558	3099565	DUF1202 domain-containing protein YggM	UNCHARACTERIZED
ybaM	b0466	490110	490271	DUF2496 domain-containing protein YbaM	UNCHARACTERIZED
ydiZ	b1724	1807400	1807690	putative endoribonuclease YdiZ	PARTIAL
ydcK	b1428	1499469	1500449	putative acyltransferase YdcK	PARTIAL
ymdG	b4737	1079120	1079146	protein YmdG	UNCHARACTERIZED
ivbL	b3672	3852890	3852988	<i>ilvBN</i> operon leader peptide	PARTIAL
yadC	b0135	149715	150953	fimbrial tip-adhesin YadC	PARTIAL
fabB	b2323	2440385	2441605	3-oxoacyl-[acyl carrier protein] synthase 1	WELL-CHARACTERIZED
fecB	b4290	4513406	4514308	ferric citrate ABC transporter periplasmic binding protein	WELL-CHARACTERIZED
hycC	b2723	2847415	2849241	hydrogenase 3 membrane subunit HycC	WELL-CHARACTERIZED
rsmB	b3289	3435207	3436496	16S rRNA m<sup>5</sup>C967 methyltransferase	WELL-CHARACTERIZED
opgB	b4359	4597150	4599441	phosphoglycerol transferase II // phosphoglycerol transferase I	WELL-CHARACTERIZED
thiP	b0067	72911	74521	thiamine ABC transporter membrane subunit	PARTIAL
rpnE	b2244	2356904	2357803	inactive recombination-promoting nuclease-like protein RpnE	UNCHARACTERIZED
gadA	b3517	3666180	3667580	glutamate decarboxylase A	WELL-CHARACTERIZED
rraB	b4255	4478473	4478889	ribonuclease E inhibitor protein B	WELL-CHARACTERIZED
sdaB	b2797	2929576	2930943	L-serine deaminase II	WELL-CHARACTERIZED
minD	b1175	1224549	1225361	Z-ring positioning protein MinD	WELL-CHARACTERIZED
yhcB	b3233	3380191	3380589	inner membrane protein YhcB	PARTIAL
ynaK	b1365	1425377	1425640	Rac prophage; ParB-like nuclease domain-containing protein YnaK	UNCHARACTERIZED
ais	b2252	2365018	2365620	putative lipopolysaccharide core heptose(II)-phosphate phosphatase	PARTIAL
tsuA	b2013	2084467	2085525	thiosulfate transporter	WELL-CHARACTERIZED
fecI	b4293	4517714	4518235	RNA polymerase sigma factor FecI	WELL-CHARACTERIZED
yiiE	b3889	4079291	4079509	putative DNA-binding transcriptional regulator YiiE	PARTIAL
narS	b4813	1279337	1279520	putative small regulatory RNA NarS	PARTIAL
rpoB	b3987	4181245	4185273	RNA polymerase subunit &beta;	WELL-CHARACTERIZED
alsA	b4087	4309448	4310980	D-allose ABC transporter ATP binding subunit	WELL-CHARACTERIZED
cmoA	b1870	1952702	1953445	carboxy-<i>S</i>-adenosyl-L-methionine synthase	WELL-CHARACTERIZED
cmtA	b2933	3077471	3078859	mannitol-specific PTS enzyme IICB component CmtA	WELL-CHARACTERIZED
ispD	b2747	2871780	2872490	2-<i>C</i>-methyl-D-erythritol 4-phosphate cytidylyltransferase	WELL-CHARACTERIZED
glcE	b4468	3125470	3126522	glycolate dehydrogenase, predicted FAD-binding subunit	WELL-CHARACTERIZED
rffG	b3788	3972522	3973589	dTDP-glucose 4,6-dehydratase 2	WELL-CHARACTERIZED
xylE	b4031	4240779	4242254	D-xylose:H<sup>+</sup> symporter	WELL-CHARACTERIZED
clcA	b0155	175107	176528	chloride:H<sup>+</sup> antiporter ClcA	WELL-CHARACTERIZED
panF	b3258	3407607	3409058	pantothenate:Na+ symporter	WELL-CHARACTERIZED
yccU	b0965	1027946	1028359	putative HspQ acetyl donor	PARTIAL
glcD	b2979	3126522	3128021	glycolate dehydrogenase, predicted FAD-linked subunit	WELL-CHARACTERIZED
yghJ	b4466	3114550	3119112	putative mayloidogenic protein	PARTIAL
yghR	b2984	3132454	3133212	putative ATP-binding protein YghR	PARTIAL
yegZ	b2083	2167602	2167820	phage protein D	
ysaC	b4648	3750813	3750914		
cbrA	b3690	3869377	3870441	colicin M resistance protein	WELL-CHARACTERIZED
argL	b4766	290275	290370	putative translational regulatory protein ArgL	PARTIAL
rluA	b0058	59687	60346	23S rRNA pseudouridine<sup>746</sup> and tRNA pseudouridine<sup>32</sup> synthase	WELL-CHARACTERIZED
atpB	b3738	3921236	3922051	ATP synthase F<sub>o</sub> complex subunit a	WELL-CHARACTERIZED
insA3	b0275	291071	291346	IS1 protein InsA	UNCHARACTERIZED
yfbM	b2272	2386934	2387437	DUF1877 domain-containing protein YfbM	UNCHARACTERIZED
ahpF	b0606	639753	641318	alkyl hydroperoxide reductase, AhpF component	WELL-CHARACTERIZED
rrfH	b0205	228756	228875	5S ribosomal RNA	WELL-CHARACTERIZED
alaS	b2697	2819381	2822011	alanine&mdash;tRNA ligase/DNA-binding transcriptional repressor	WELL-CHARACTERIZED
ykfN	b4626	263150	263212	YdiA family protein	
fabG	b1093	1150670	1151404	3-oxoacyl-[acyl-carrier-protein] reductase FabG	WELL-CHARACTERIZED
ycdF	b1005	1067918	1068148		
ccmA	b2201	2297021	2297644	cytochrome <i>c</i> maturation protein A	WELL-CHARACTERIZED
uvrY	b1914	1994703	1995359	DNA-binding transcriptional activator UvrY-phosphorylated // DNA-binding transcriptional activator UvrY	WELL-CHARACTERIZED
nrdR	b0413	433002	433451	NrdR	WELL-CHARACTERIZED
rlmD	b2785	2913699	2915000	23S rRNA m<sup>5</sup>U1939 methyltransferase	WELL-CHARACTERIZED
yjfK	b4183	4411302	4411961	DUF2491 domain-containing protein YjfK	UNCHARACTERIZED
insI2	b4708	279931	280104		
yiiG	b3896	4087002	4088057	DUF3829 domain-containing lipoprotein YiiG	UNCHARACTERIZED
alaB				glutamate&mdash;pyruvate aminotransferase AlaB	PARTIAL
b0100	b0100	111564	111698		
yqhI	b4755	3147597	3147740	protein YqhI	UNCHARACTERIZED
ygfS	b2886	3028524	3029012	putative electron transport protein YgfS	PARTIAL
yiiR	b3921	4112315	4112755	DUF805 domain-containing protein YiiR	UNCHARACTERIZED
yheU	b3354	3484218	3484436	PF06794 family protein YheU	UNCHARACTERIZED
dcuB	b4123	4347404	4348744	anaerobic C4-dicarboxylate transporter DcuB	WELL-CHARACTERIZED
psiE	b4030	4240325	4240735	putative phosphate starvation-inducible protein PsiE	PARTIAL
caiT	b0040	40417	41931	L-carnitine:&gamma;-butyrobetaine antiporter	WELL-CHARACTERIZED
appA	b0980	1040617	1041915	periplasmic phosphoanhydride phosphatase/multiple inositol-polyphosphate phosphatase	WELL-CHARACTERIZED
iscA	b2528	2659563	2659886	iron-sulfur cluster insertion protein IscA	WELL-CHARACTERIZED
metH	b4019	4223828	4227511	cobalamin-dependent methionine synthase	WELL-CHARACTERIZED
greA	b3181	3328239	3328715	transcription elongation factor GreA	WELL-CHARACTERIZED
acrZ	b0762	794773	794922	multidrug efflux pump accessory protein AcrZ	WELL-CHARACTERIZED
pqiC	b0952	1014896	1015459	intermembrane transport lipoprotein PqiC	PARTIAL
yfbP	b2275	2389116	2389964	uncharacterized protein YfbP	UNCHARACTERIZED
yphE	b2547	2676850	2678361	putative ABC transporter ATP-binding protein YphE	PARTIAL
ygeP	b2862	2997689	2997988	protein YgeP	
ymdE	b1028	1095544	1095846	putative uncharacterized protein YmdE	
btuF	b0158	177662	178462	vitamin B<sub>12</sub> ABC transporter periplasmic binding protein	WELL-CHARACTERIZED
ygiF	b3054	3199664	3200965	inorganic triphosphatase	PARTIAL
oppD	b1246	1304754	1305767	murein tripeptide ABC transporter / oligopeptide ABC transporter ATP binding subunit OppD	WELL-CHARACTERIZED
rsmH	b0082	90094	91035	16S rRNA m<sup>4</sup>C1402 methyltransferase	WELL-CHARACTERIZED
gloB	b0212	234027	234782	hydroxyacylglutathione hydrolase GloB	WELL-CHARACTERIZED
tatB	b3838	4022218	4022733	twin arginine protein translocation system - TatB protein	WELL-CHARACTERIZED
cspC	b1823	1907226	1907435	transcription antiterminator and regulator of mRNA stability CspC	WELL-CHARACTERIZED
ybjX	b0877	918128	919120	DUF535 domain-containing protein YbjX	UNCHARACTERIZED
murC	b0091	100765	102240	UDP-<i>N</i>-acetylmuramate&mdash;L-alanine ligase	WELL-CHARACTERIZED
frr	b0172	192872	193429	ribosome-recycling factor	WELL-CHARACTERIZED
fpr	b3924	4113726	4114472	flavodoxin/ferredoxin-NADP<sup>+</sup> reductase	WELL-CHARACTERIZED
malK	b4035	4246784	4247899	maltose ABC transporter ATP binding subunit	WELL-CHARACTERIZED
mnmA	b1133	1192667	1193773	tRNA-specific 2-thiouridylase	WELL-CHARACTERIZED
gltL	b0652	684530	685255	glutamate/aspartate ABC transporter ATP binding subunit	PARTIAL
ygiW	b3024	3169284	3169676	BOF family protein YgiW	PARTIAL
glvG	b4556	3861173	3861987		
C0664		2835055	2835167		
b0165	b0165	184987	185118		
chiQ	b0682	709790	710116	lipoprotein ChiQ	UNCHARACTERIZED
yeiH	b2158	2249717	2250766	PF03601 family inner membrane protein YeiH	UNCHARACTERIZED
ypjC	b2650	2784529	2785011	DUF5507 domain-containing protein YpjC	UNCHARACTERIZED
dsrB	b1952	2024635	2024823	protein DsrB	UNCHARACTERIZED
oxc	b2373	2490256	2491950	oxalyl-CoA decarboxylase	WELL-CHARACTERIZED
flgE	b1076	1132574	1133782	flagellar hook protein FlgE	WELL-CHARACTERIZED
ydcI	b1422	1494148	1495071	DNA-binding transcriptional dual regulator YdcI	WELL-CHARACTERIZED
yfdR	b2361	2474984	2475520	CPS-53 (KpLE1) prophage; 5'-deoxynucleotidase	PARTIAL
nuoB	b2287	2403951	2404613	NADH:quinone oxidoreductase subunit B	WELL-CHARACTERIZED
ypjF	b2646	2777453	2777782	CP4-57 prophage; toxin of the YpjF-YfjZ toxin-antitoxin system	UNCHARACTERIZED
narG	b1224	1279864	1283607	nitrate reductase A subunit &alpha;	WELL-CHARACTERIZED
yfdT	b2363	2475873	2476178	CPS-53 (KpLE1) prophage; protein YfdT	UNCHARACTERIZED
adk	b0474	497175	497819	adenylate kinase	WELL-CHARACTERIZED
kdgR	b1827	1909308	1910099	DNA-binding transcriptional repressor KdgR	WELL-CHARACTERIZED
eamB	b2578	2715423	2716010	cysteine/<i>O</i>-acetylserine exporter EamB	PARTIAL
yjbM	b4048	4260599	4261306	DUF2713 domain-containing protein YjbM	UNCHARACTERIZED
yccX	b0968	1030064	1030342	acylphosphatase	WELL-CHARACTERIZED
ydjY	b1751	1834116	1834793	4Fe-4S ferredoxin-type domain-containing protein YdjY	UNCHARACTERIZED
uhpT	b3666	3845776	3847167	hexose-6-phosphate:phosphate antiporter	WELL-CHARACTERIZED
glmY	b4441	2691157	2691340	small regulatory RNA GlmY	WELL-CHARACTERIZED
yaaW	b0011	10643	11356	putative enzyme-specific chaperone YaaW	PARTIAL
appB	b0979	1039296	1040432	cytochrome <i>bd</i>-II subunit 2	WELL-CHARACTERIZED
pdhR	b0113	122092	122856	DNA-binding transcriptional dual regulator PdhR	WELL-CHARACTERIZED
phoA	b0383	401747	403162	alkaline phosphatase	WELL-CHARACTERIZED
pdeB	b0457	477067	478617	cyclic di-GMP phosphodiesterase PdeB	PARTIAL
frvA	b3900	4092377	4092823	putative PTS enzyme IIA component FrvA	PARTIAL
ybfO	b0703	734220	735653	RHS repeats-containing protein YbfO	
ymgE	b1195	1244728	1244982	PF04226 family protein YmgE	UNCHARACTERIZED
yqgD	b2941	3086399	3086650	DUF2684 domain-containing protein YqgD	UNCHARACTERIZED
yagE	b0268	282278	283186	CP4-6 prophage; 2-dehydro-3-deoxygluconate aldolase	WELL-CHARACTERIZED
pdxY	b1636	1715026	1715889	pyridoxal kinase 2	WELL-CHARACTERIZED
yjfZ	b4204	4426628	4427422	DUF2686 domain-containing protein YjfZ	UNCHARACTERIZED
yajQ	b0426	444683	445174	nucleotide binding protein YajQ	WELL-CHARACTERIZED
yegU	b2099	2180095	2181099	putative ADP-ribosylglycohydrolase YegU	PARTIAL
yciE	b1257	1314718	1315224	DUF892 domain-containing protein YciE	UNCHARACTERIZED
mpl	b4233	4455785	4457158	UDP-<i>N</i>-acetylmuramate&mdash;L-alanyl-&gamma;-D-glutamyl-<i>meso</i>-2,6-diaminoheptanedioate ligase	WELL-CHARACTERIZED
radA	b4389	4625912	4627294	DNA recombination protein	WELL-CHARACTERIZED
rutD	b1009	1070965	1071765	putative aminoacrylate hydrolase RutD	PARTIAL
sapA	b1294	1355467	1357110	ABC transporter periplasmic binding protein SapA	PARTIAL
